,text,votes
7721,Tu Prefere : jouer avec tes abonner OU jouer avec jumbo                           pouse vert et jouer,0
7722,j'adore il faut trop que tu fasse une autre vidéo,0
7723,Lucas t'abuse j'allais acheter exactement le même sweat shirt 😑😅😂,0
7724,"Squeezie, j'adore ton chandail :'3",0
7725,j'ai jouer a se jeu et ses des choix étrange parfois...,0
7726,Emma bossé a le même chandail,0
7727,Entre chinoise et japonaise bah je préfère etre chinoise parce que je suis québécoise d'origine chinoise ! D'oncologie je préfère etre moi ! Chinoise,0
7728,;),0
7729,;),0
7730,"ça va, t'as pas trop galéré pour tout traduire avec Google Trad Squeezie ? x)",0
7731,squeezie continue t est video il son génial,0
7732,taime lai animeau,0
7733,Ces questions défois... Maintenant on est sur que +Squeezie est un être vicieux !,0
7734,"Ces questions défois... Maintenant on est sur que Squeezie est un être vicieux, peace !",0
7735,Vive la Huss Family,0
7736,Nike les PC vive les console,0
7737,"Riche ou celebre ? b oui ""or"" tu as les deux :)",0
7738,Ya aucun commentaire?,0
7739,J'ai trop rigoler devant ta videos 😂😍,0
7740,Bonjour,0
7741,Enfaite lucas... 10FOOT = 10pieds pas 10mètres x) en gros tu mesures moins d'un metre x),0
7742,"Mais comment a t-il fait pour enregistrer l'écran bleu :) ??
Moi j'dis trucage !!!",0
7743,esque je suis le seul qui a remarquer le fond decran bizarre a 8:23,0
7744,"En mangeant ce que l'on veut sans grossir, on peut manger sa nourriture préférée autant de fois qu'on le souhaite :3",0
7745,3 min 40 secondes ''''Teach'''' ça veut dire enseigner et non apprendre. C'est pas méchant mais ces juste pour être claire ;),0
7746,Y'a une autre chosee qui s'apelle le gland #psychoface,0
7747,Et le pouce pour les joystick ? Mais ouais sa reste un dure choix x),0
7748,J'ADORE TON CHANDAIL ! :D J'adore tes vidéos aussi! :D <3<3<3,0
7749,slt quelle sont les fichier a avoir pour faire des vidéos,0
7750,Suis-je le seul a penser que la plus drôle vidéo de squeezie est mr. President,0
7751,Ta choisi avoir froid car t'habite en France mais au quebec c autres chose,0
7752,notre bon vieux squeezie,0
7753,"alors squeezie on mange des glands ? ;)
t'aurais du dire les pommes de pins (il y a des pignons dedans :p)",0
7754,entre riche ou célèbre t'aurai du mettre célèbre comme ça tu peut avoir aussi des sous,0
7755,mdr pas mal les options x'D .,0
7756,hehe ton T-Shirt😏👌,0
7757,T'as un bon niveau en anglais !,0
7758,t'aime apple ou androÏd,0
7759,pk un pull glace,0
7760,T'es sérieux squeezie quand t'as pas vu les textes dans l'écran bleu ? Lol ils ont parler de ta maman en plus :(,0
7761,4.03 j'ai pensé à Kaneki dans Tokyo Ghoul... direct ! Eyepaaaaatch x3,0
7762,"Préfères-tu...

Non, en fait, je ne vais rien dire ! Je n'ai pas envie de partir une flame war.",0
7763,J'adore ton chandail 😍,1
7764,"Pour la question "" que préfère tu entre Manger ton repas preféré chaque jour OU Manger tout ce que tu veux sans grossir"" C'est bcp mieu de prendre la 2e pcq dans ""tout ce que tu veux"" il y a aussi ton repas préféré ;).",0
7765,je veux grave mangé son pull 😝😋,0
7766,"""ecoutez cette chanson et faites l'amour plutot "" Squeezie 17/11/2015",0
7767,wtf 😧😲,0
7768,Eyepatch forever... TOKYO GHOUL OK ? è_é,0
7769,Sqeezie j'ai un jeu à te faire essayer sa s'appelle thief,0
7770,Il est vraiment très beau ton chandail,0
7771,"bon alors, je voulais juste préciser que chez nous, au Québec, ""le gland' ça veut dire la bite. Donc squeezie aime manger des bites… ;)",0
7772,"Je tiens à te dire, qu'en France aussi, c'est pour ça qu'il se justifie avec la pâtisserie ;)",0
7773,+Tyrramisu ah désolé j'ai pas bien compris x),0
7774,"@Pavan Guru
Pas de soucis ça arrive à tous le monde ^^",0
7775,Vas tu faire d'autre the forest j'ai trop kiffé ces video,0
7776,Japonais.,0
7777,Le pouce sert a utilisé les manette,0
7778,"WHHHHAAAAAT ? 
1:15 : genre il y a que 28 % qui prefere les bonbons ...
2:05 j'aurai choisi robot pourtant jsuis un mec (plutot pervert) . avoir son cerveau transplanté dans le corps d'une femme c'est pas excitant mais juste dérangeant!",0
7779,What! Est-ce-que je suis le seul à avoir remarquer quesque il est écrit sur le bluescreen? Vraiment! Prener le temps de lire le bluescreen!,0
7780,Tu l'as eu ou ton pull ? il est trop stylé !,0
7781,Teach veux dire enseigner et pas aprrendre XD mais tous le monde fais des erreurs! Ps: J'addore l'écran du bug/virus à la finPps: J'ai hâte de voirs Jumbo... :.(,0
7782,haha tiens refait un karaoké party please... ❤❤,0
7783,Woooo!!! C'est quoi cet écran bleu avec des mots beaucoup trop pervers!?!! :'),0
7784,Squeezie j'adore ton tee-shirt il est vraiment stylé ou la tu acheter ??,0
7785,TA PAS REPONDU APEL OU ANDROUD,0
7786,https://www.youtube.com/watch?v=AFGvDndE2yc,0
7787,qui veut voir la video la plus pourri du monde https://www.youtube.com/watch?v=AFGvDndE2yc,0
7788,Est-ce que quelqu'un d'autre que moi à fait pause à 8:23 ?,0
7789,"5:38, qui a fortement pensé à un certain Gilbert Beilschmidt aka Prussia ^^ ?",0
7790,tro mimi ton chandaille,0
7791,Je veux manger ton pull 😂😂😂😂😂😂,0
7792,Je veux manger ton pull 😂😂😂😂😂😂,0
7793,Très beau chandail xD,0
7794,"En ce moment la question existentielle qu'on se pose avec mes potes c'est ""Peut-on se noyer dans une flaque d'eau ?"" 

Si quelqu'un a la réponse, je suis preneur 😂",0
7795,"Un seul et unique conseil, pour ceux qui parle un minimum anglais (mais alors vraiment le minimum) lisez le Blue Screen à la fin xD",0
7796,"c'est juste mais trop bien de te voir et de pouvoir rire (encore une fois) sur une nouvelle vidéo, apres ce qui c'est passé. merci beaucoup Squeezie. et j'adore ton pull !!!!",0
7797,"Squeezie est prêt à sacrifier son pouce, l'instinct de survie de ce type est égal à 0 là tout de suite xD",0
7798,"Well I'm sorry guys but"" teach"" means enseigner and not apprendre
Funny video anyway",0
7799,je t aime squeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeezzziiiiiieeeeeeeee,0
7800,perso je trouve que tu chante très bien😛😍,0
7801,"squeezie tu n'osera pas commencer ta prochaine vidéo par. ""yo tout le monde c squeezie,aujourd'hui on se retrouve...sur une chaise"" je sais c nul mais défi lancé! sinon tes vidéos sont superbes merci!!!",0
7802,moi aussi j aime plus vivre dans un zoo on est pas si déférent :),0
7803,sympas ta vidéo on a tout les deux un corps de lache mais comme c est mon anniversaire aujourd'hui je fait le voeu de devenir aussi muscler que dwayne johnson en me réveillant ce matin :p,0
7804,J'adore tes vidéos continue😋,0
7805,a quand le prochain QUESSSTION TIME,0
7806,"ROCK YOU LIKE A HURRICANE
Lucas rien que pour avoir entendu cette musique j'adors cette vidéo",0
7807,squeezie tu disais que tu chante mal mais dans la chansn assasin des tems plier tu chantais bien,0
7808,la façon de s'habier arhum jolie sweetshirt,0
7809,quelqu'un peut me donner le titre de la music de fin ?,0
7810,tro xd t'a video squeezie,0
7811,cc squeesie je t'adore tu est mon youtubeur préférer tes vidéo sont trop cool ne change rien ciao tout le mon peace,0
7812,"Normalement, vu que tu as un corps de faible, tu as pas besoin de 4 potes pour te soulever, si?!",0
7813,j'adore la vidéo et d'ailleurs toute tes vidéos sont plus fantastiques les unes que les autres!! #j'adore #lol,0
7814,J'ADORE TON PULL !,0
7815,Teach c'est enseigner et non apprendre mon cher Squeezie ^^,0
7816,Etre un chien PUTAIN un chien,0
7817,Squeezie la page à 8:24 ta  vu ce qui était écrit déçu en anglais au moins un peu chelou xD,0
7818,"Rien à voir avec le gaming mais.... sur quel genre de site trouve tu tes pulls comme ça ? :3 C'est mega original, j'adore ^^",0
7819,Putain meeec je voulais m'acheter ce pull tu m'as devancé ><,0
7820,"+Stainless TV Tiens le lien :)

http://www.aliexpress.com/item/New-Autumn-Winter-Women-Sport-Suits-Thin-Cotton-Hoodies-Animal-Ice-Cream-Dog-Print-Cute-Pullovers/32418039566.html",0
7821,Merciiii!,0
7822,+Stainless TV Derien mdrr,0
7823,+Athénaïs Squeezie met un pull de meuf ?,0
7824,+Léo Potin On a qu'à dire que c'est mixte ;),0
7825,"@Athénaïs Dsl mais Lucas perd tt crédibilité à mes yeux, c bien écrit women sur le site",0
7826,+Léo Potin Mdrr mais au pire on  s'en balec les hommes peuvent porter des vêtements pour femme et inversement,0
7827,@Athénaïs tout dépend de la coupe,0
7828,+L&#233;o Potin Ouais ouais.....,0
7829,Entre riche et célèbre?Il s'en fou il est déjà les deux!,0
7830,j'adore ton t-shirt,0
7831,squeezie est hectomorphe comme moi,0
7832,"à 5:34 justin bieber à choisi l'option que squeezie à pas pris 
(et c'est à partir de maintenant que je vais peut-être me faire taper dessus)",1
7833,aider moi la music a 2:37,0
7834,je suis le seul à avoir lu l'écran bleu :) c'est trop drôle ;),0
7835,2:26 en amérique c'est chaud que des short quand il fait -20 :/,0
7836,je veux le même pull TT,0
7837,l'écran bleu à la fin:interdit au -18 ans lol,0
7838,Mdr on dira rien sur l'écran bleu a la fin,0
7839,"L'ecran bleu est tres...
special",0
7840,super SQUEEEEEZIE,0
7841,Squeezie ta vu l'annonce de tombe rider?/NcG/,0
7842,8:23 il y a des choses de * écrites ptn!,0
7843,Il est styler son pull squeezie t le meilleur,0
7844,Sa fait tu bien de te voir joyeux,0
7845,Space Mountain c'est la vie !!! :),0
7846,Ça fais longtemps que l'on a vu jumbo :(,0
7847,esquse ton pull il le fon pour enfant,0
7848,SqueeZie que veux dire ceci 2 bad 4 you lové SqueeZie,0
7849,Jennifer Aniston!!!!!,0
7850,SqueeZie que veux dire ceci 2 bad 4 you lové SqueeZie,0
7851,"Squeezie ""JE VEUX MANGER UN GLAND"" je suis le seul à étre un pervers ou bien en tout cas J'approuve !",0
7852,Extra pépite tes vidéos ! Merci d'égayer mes journées même par temps de pluie.!,0
7853,Lol il y a des questions assez chelou !! MDR ..,0
7854,Je veux ton pull !!!!!!!!,0
7855,"""Jouer sur Pc"" 😂😂",0
7856,Le zoo,0
7857,je tadors squeezie avec t videos c vrai que sa change les ider t vidéos,0
7858,Super vidéo,0
7859,un gland c'est aussi autre chose ;) cool une video qui change les idées merci,0
7860,"lancer la vidéo, entendre lintro ""se divertir un pti peu le cul, explosé de rire"" fait! mdrrrrr",0
7861,"le mec fait ses videos en pyjama, c'est totalement partit en couilles.. :p
pisse and l'eau voeu",0
7862,Je rentre justement de l'avant-première de Hunger Games >_<,0
7863,Il y a vraiment un mec qui a pris le temps d'écrire ce message d'erreur ? ;D,0
7864,J'adore ton chandail😄,0
7865,"Moi je voudrais être Japonaise 😍👌
C'est un rêve!! Déjà à la base j'aime les Vocaloids 😍
P.s.: 鏡音レンだいすきだよ！( ^ω^ )",4
7866,+Kawaii Nanoko J'approuve ! Et puis en chine y a trop de pollution dans les grandes villes x.x,1
7867,Fcking weebs,0
7868,Non chinois c'est mieux car ils vont envahir le monde comme ça OoO !,0
7869,"Owi, j'ai trouvée quelqu'un qui aime les Vocaloids :D <3",1
7870,+Alixanne Gaulin lapierre ta photo de profil c'est Rin Kagamine (鏡音リン) 😍,1
7871,+Gaen Olsz XD,0
7872,+Gaen Olsz    XD,0
7873,"C'est vrai qu'être japonais ce serait bien mais... là-bas le système scolaire et celui de la société en général est très dur, il faut être compétant (ce qui n'est pas mon cas) et si c'est juste pour les vocaloids (je rappelle qu'il y a une vocaloid française aussi) il vaut mieux être... français. on est cool en France.",0
7874,"Je crois qu'elle n,est pas encore considérée comme une Vocaloid, Alys ^^",0
7875,"+Etolia Je suis pas d'accord le système scolaire japonais est beaucoup mieux que le système français au Japon on t'apprend a aimer travailler car l'école est le centre de vie des japonais , les activités que nous faisons en dehors de l'école chez eux elles sont a l'école que ce soit du sport  , de l'art il y a de tout ! Elles sont directement dans ton emplois du temps elles ne sont pas en plus des cours . De plus ils ont des événements qui réunissent toute l'école genre des compétitions sportives et  les équipes sont toutes les classes de l'école c'est une journée banalisée pour s'amuser avec sa classe et il y en a pleins d'autres :) Alors qu'en France t'a rien et on t'apprend a bien travailler donc si tu travail mal t'es dans la merde alors qu'au Japon tu as des cours de soutient a l'école quand tu veux et l'école reste ouverte jusqu'à environ 19h pour que les élèves puissent faire leurs devoirs . Franchement y'a pas photo entre le système scolaire japonais et le système français . Vive le Japon ! 💗",0
7876,+Kawaii Nanoko pareil,0
7877,+XeeveeX Moi japon,0
7878,+Kawaii Nanoko Je préféré être Français mais si j'avais le choix je choisirais direct le Japon ^^,0
7879,"@Rias Gremory Moi je suis française et gabonaise ,mais je préférais aussi être japonaise.",0
7880,@Solene Anotho gaponaise ? ou alors tu t'est trouvé mais les touches ne sont pas accoté xD,0
7881,"hey, tu ne voudrait pas essayer warframe c'est un exelent jeu gratui qui vaut le coup d'oeil franchement essaye .",0
7882,mdr le petit clin d'œil à scorpions,0
7883,5:20 Ça y est on a perdu Lucas mdr,0
7884,Mdrrrrrr l'ecran bleu à la fin sex kamasutra j'suis mdr 😂,0
7885,"C'est marrant, parce que pour Squeezie, 56 % c'est tout le monde",0
7886,LOL 😲,0
7887,Il n'y a pas de walmart en France?!?!?,0
7888,walmart ses un magasin au canada,0
7889,Fait un vidéo avec des gestes de tout les jours sans pouce ça peux être drôle 😂😂😂,0
7890,mdrrr 1:36-1:40,0
7891,Pourquoi tu fais une vidéo en pijama ?,0
7892,c'est mon anniv ouiiiiii😁😁,0
7893,"Vous préférez manger 3 limaces vivantes, ou boire un verre de morve (qui ne vous appartient pas) ? Moi personellement, le verre de morve x))",1
7894,+Inous's Moi les trois limaces,0
7895,+zazo perso moi c'était ca AVANT de voir l'intérieur d'une limace en S.V.T :'),0
7896,@Inous's le verre de morve est quand même bien dégueulasse pire qu'une limace mdr,0
7897,Est ce que tu as le même coiffeur que Jigmé ?,0
7898,"Tu dervais essayer Will You Press The Button, un jeu qui ressemble à ce que tu viens de jouer... Et en passant, le jeu s'appelle Will You Rather, et non Ethier",0
7899,"""Press f69"" xD",0
7900,"Sympa :) Par contre ""teach"" veut dire ""enseigner"" donc histoire ou maths c'était enseigner histoire ou maths en fait ! Apprendre aurait été ""learn""",11
7901,Il a compris juste il c'est mal exprimé :p,4
7902,Ah peut être :),2
7903,"+Kihma Kreiss Il voulait dire ""apprendre à"" je pense",0
7904,+Squeezie j'aime trop ton t-shirt! je veux le même ! tu m'as acheté où ?,0
7905,"+Gwendoline. C'est, un pull, P U L L, puuull",1
7906,http://www.aliexpress.com/item/New-Autumn-Winter-Women-Sport-Suits-Thin-Cotton-Hoodies-Animal-Ice-Cream-Dog-Print-Cute-Pullovers/32418039566.html,1
7907,"@Cornixe osf ça revient au même sa se met sur le haut du corp et c'est un vêtement donc c'est pareil x)
@Stainless TV Mercii :)",0
7908,+Gwendoline. mdr 😉,0
7909,Ptdrr xD,0
7910,Demande lui si il y'a taille adulte xD,0
7911,ptdrrr xD,0
7912,J'adore cette vidéo tout comme ton sweat !,0
7913,Wesh gros!!! C'est quoi ce pyjama!!! XD,0
7914,Pour les cours d'histoire je te propose le prof de Nota Bene ;),0
7915,Mais il est carément entrain de t'insulter enfaite l'écran bleu xD,0
7916,"Alors, perdre un bras et un pied ou une jambe et une main ?",0
7917,"OMG je fais aussi partie des 9% qui possèdent un corps de lâche, un corps à la squeezie :D",1
7918,On n'est pas seul l'ami !,1
7919,Goudurix ! évidemment,0
7920,Dmg des fois tu m'était pas les pourcentages mais bonne vidéo !!,0
7921,Ce pull,0
7922,Si j'étais squeezie j'aurais manger les 2 kilo de pied de porc xD #corpdelache,0
7923,"Mes réponses même si tout le monde s'en fous ! 😂 




1 froid
2 lécher le sol en boite de nuit 
3 plat préféré 3x
4 girafe 
5 bonbons
6 pas capable d'arrêter d'être drôle
7 parler
8 robot
9 ongles longs
10 jeans
11 me tuer
12 être riche
13 futur
14 ne pas être capable de se plaindre
15 histoire 
16 inondation 
17 cache œil 
18 une fée qui peut pas voler
19 tout ce que je veux et pas prendre de poids
20 chanteur
21 d'autres gens en Antarctiques 
22 iPhone 
23 jambe main
24 plus grande peur 1x par mois
25 beau et mal chanter
26 sauver la ville 
27 pouce 
29 intelligent 
30 gland 
31 Jennifer 
32 mort
33 nager dans une piscine 
34 que j'aime 
35 CHAT
36 pas capable de me lever 
37 chanter ce que je dis 
38 regarder les épisodes 
38 je sens les odeurs 
39 un zoo
40 japonais 

Sinon super vidéo comme d'hab !😘",3
7924,Je n'aurais JAMAIS eu la patience d'écrire tout ça ! --',2
7925,+Inous's idem :'),2
7926,Spoil alert,0
7927,préféreriez-vous subir la musique que vous détestez le plus: 1h par jour ou bien 7h un jour dans la semaine?,15
7928,1h par jour :),0
7929,ca revient au meme mdtr,0
7930,1h par jour,0
7931,"@petiscarabe oui, mais la façon de faire est différente",0
7932,+LE Gogo oui,0
7933,+LE Gogo merde jme suis chier lol nn cque jvoulais dire c ouais c sur lol bah franchement jsais pas jpense 1h par jour c mieux,0
7934,"@petiscarabe moi-même perso je sais pas... sois tu souffres chaque jour mais pas trop longtemps, soit une fois pour semaine mais pendant un long moment :/",0
